"sep=	"
Shimmer_6D72_TimestampSync_Unix_CAL	Shimmer_6D72_Accel_LN_X_CAL	Shimmer_6D72_Accel_LN_Y_CAL	Shimmer_6D72_Accel_LN_Z_CAL	Shimmer_6D72_Battery_CAL	Shimmer_6D72_ECG_EMG_Status1_CAL	Shimmer_6D72_ECG_EMG_Status2_CAL	Shimmer_6D72_ECG_LA-RA_24BIT_CAL	Shimmer_6D72_ECG_LL-LA_24BIT_CAL	Shimmer_6D72_ECG_LL-RA_24BIT_CAL	Shimmer_6D72_ECG_RESP_24BIT_CAL	Shimmer_6D72_ECG_Vx-RL_24BIT_CAL	Shimmer_6D72_Gyro_X_CAL	Shimmer_6D72_Gyro_Y_CAL	Shimmer_6D72_Gyro_Z_CAL	Shimmer_6D72_Mag_X_CAL	Shimmer_6D72_Mag_Y_CAL	Shimmer_6D72_Mag_Z_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	mV	no_units	no_units	mV	mV	mV	mV	mV	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	
1.7089494800094104E12	2.9891304347826084	-6.054347826086956	4.8478260869565215	3942.8571428571427	128.0	128.0	4.739184348485988	6.1056728489008965	10.844857197386885	483.1320450463349	592.3094060789831	-3.7404580152671754	7.114503816793893	1.0687022900763359	-0.06896551724137931	0.46176911544227883	0.047976011994003	
1.7089494800289426E12	2.9565217391304346	-6.043478260869565	4.826086956521739	3941.391941391941	128.0	128.0	4.725264874132261	6.095792185758613	10.821057059890874	483.1334874789104	592.3081078896652	-4.778625954198473	6.8396946564885495	0.916030534351145	-0.05997001499250375	0.4677661169415292	0.06746626686656672	
1.7089494800484749E12	2.967391304347826	-6.065217391304348	4.858695652173913	3934.065934065934	128.0	128.0	4.737525551024145	6.094710361326976	10.832235912351122	483.13298262750897	592.2827931979649	-4.549618320610687	6.748091603053435	0.916030534351145	-0.05697151424287856	0.4737631184407796	0.05847076461769115	
1.708949480068007E12	2.9891304347826084	-6.076086956521739	4.869565217391305	3941.391941391941	128.0	128.0	4.731972185608409	6.086993347047967	10.818965532656376	483.1311795867896	592.3226043370491	-3.7557251908396947	6.961832061068702	1.0687022900763359	-0.06596701649175413	0.4737631184407796	0.05547226386806597	
1.7089494800875393E12	2.9565217391304346	-6.054347826086956	4.826086956521739	3941.391941391941	128.0	128.0	4.739905564773746	6.102715862121089	10.842621426894835	483.13240565447876	592.2871204956914	-3.1908396946564883	6.793893129770992	0.6564885496183206	-0.05547226386806597	0.4752623688155922	0.05997001499250375	
1.7089494801070715E12	2.9565217391304346	-6.065217391304348	4.858695652173913	3941.391941391941	128.0	128.0	4.735578267047199	6.090383063600429	10.825961330647628	483.13103534353206	592.2824325898209	-3.5877862595419847	7.557251908396946	1.0381679389312977	-0.05547226386806597	0.46026986506746626	0.041979010494752625	
1.7089494801266038E12	2.934782608695652	-6.076086956521739	4.858695652173913	3941.391941391941	128.0	128.0	4.731900063979634	6.092402469206151	10.824302533185785	483.1329105058802	592.2850289684569	-4.045801526717557	7.251908396946565	1.1755725190839694	-0.06296851574212893	0.4677661169415292	0.05697151424287856	
1.708949480146136E12	2.934782608695652	-6.08695652173913	4.83695652173913	3916.4835164835163	128.0	128.0	4.727789131139414	6.1025716188635375	10.830360750002951	483.13240565447876	592.3001023888711	-3.3893129770992365	6.931297709923664	0.8091603053435115	-0.0704647676161919	0.4707646176911544	0.04947526236881559	
1.7089494801656682E12	2.9456521739130435	-6.065217391304348	4.8478260869565215	3942.8571428571427	128.0	128.0	4.730673996290445	6.107764376135394	10.83843837242584	483.1347856682284	592.3056557542868	-3.465648854961832	6.885496183206107	1.083969465648855	-0.06896551724137931	0.46176911544227883	0.047976011994003	
1.7089494801852004E12	2.967391304347826	-6.076086956521739	4.858695652173913	3942.8571428571427	128.0	128.0	4.726851549965328	6.088363657994707	10.815215207960035	483.1344250600845	592.3061606056882	-3.7709923664122136	7.190839694656488	0.6412213740458015	-0.047976011994003	0.46476761619190404	0.05997001499250375	
1.7089494802047327E12	2.967391304347826	-6.076086956521739	4.8478260869565215	3934.065934065934	128.0	128.0	4.733775226327804	6.093123685493909	10.826898911821713	483.1338480870543	592.3059442408019	-3.7862595419847325	6.778625954198473	1.0687022900763359	-0.05997001499250375	0.45727136431784104	0.05247376311844078	
1.708949480224265E12	2.967391304347826	-6.08695652173913	4.815217391304348	3942.8571428571427	128.0	128.0	4.722452130610005	6.098388564394542	10.820840695004547	483.13586749266	592.2998139023559	-3.0839694656488548	7.022900763358779	0.7022900763358778	-0.06596701649175413	0.46176911544227883	0.050974512743628186	
1.708949480243797E12	2.9456521739130435	-6.054347826086956	4.83695652173913	3942.8571428571427	128.0	128.0	4.731178847691876	6.108197105908049	10.839375953599925	483.13550688451613	592.3021939161056	-3.297709923664122	6.793893129770992	0.8244274809160305	-0.05247376311844078	0.47826086956521735	0.05997001499250375	
1.7089494802633293E12	2.934782608695652	-6.054347826086956	4.826086956521739	3941.391941391941	128.0	128.0	4.73572251030475	6.085695157730003	10.821417668034753	483.1349299114859	592.2990205644394	-3.49618320610687	7.32824427480916	0.6870229007633587	-0.06596701649175413	0.47976011994003	0.06896551724137931	
1.7089494802828616E12	2.9239130434782608	-6.065217391304348	4.8478260869565215	3939.9267399267396	128.0	128.0	4.744232862500294	6.119159593481969	10.863392455982263	483.13514627637227	592.2922411313344	-3.801526717557252	7.038167938931298	0.9923664122137404	-0.05697151424287856	0.4662668665667166	0.050974512743628186	
1.7089494803023938E12	2.9565217391304346	-6.0978260869565215	4.869565217391305	3917.948717948718	128.0	128.0	4.781375501319826	6.103869808181503	10.885245309501329	483.1370214387204	592.3157527823154	-3.877862595419847	7.099236641221374	0.6412213740458015	-0.05697151424287856	0.4662668665667166	0.047976011994003	
1.708949480321926E12	2.9456521739130435	-6.076086956521739	4.858695652173913	3944.322344322344	128.0	128.0	4.782240960865136	6.122477188405656	10.904718149270792	483.1352905196298	592.2887071715245	-3.1908396946564883	6.671755725190839	0.48854961832061067	-0.05247376311844078	0.45727136431784104	0.05697151424287856	
1.7089494803414583E12	2.934782608695652	-6.054347826086956	4.8478260869565215	3942.8571428571427	128.0	128.0	4.8032283548388905	6.097811591364336	10.901039946203227	483.13240565447876	592.2889956580395	-3.4351145038167936	6.8396946564885495	0.6564885496183206	-0.05547226386806597	0.4452773613193403	0.05697151424287856	
1.7089494803609905E12	2.9565217391304346	-6.032608695652174	4.826086956521739	3935.531135531135	128.0	128.0	4.776110622419194	6.107764376135395	10.883874998554589	483.1331989923953	592.293034469251	-4.412213740458015	6.1679389312977095	0.6106870229007634	-0.05247376311844078	0.46476761619190404	0.05247376311844078	
1.7089494803805227E12	2.934782608695652	-6.043478260869565	4.826086956521739	3942.8571428571427	128.0	128.0	4.755916566361972	6.062904723036853	10.818821289398825	483.13240565447876	592.30075148353	-4.183206106870228	6.519083969465648	0.6259541984732824	-0.05397301349325337	0.4737631184407796	0.06146926536731634	
1.708949480400055E12	2.9130434782608696	-6.054347826086956	4.826086956521739	3941.391941391941	128.0	128.0	4.721947279208575	6.12153960723157	10.843486886440145	483.1330547491378	592.3100551736421	-2.610687022900763	7.236641221374046	0.9465648854961831	-0.05247376311844078	0.45727136431784104	0.04947526236881559	
1.7089494804195872E12	2.9565217391304346	-6.054347826086956	4.880434782608695	3942.8571428571427	128.0	128.0	4.856886846648079	6.20260431797556	11.059491164623639	483.13125170841835	592.5173327347437	-3.099236641221374	6.7328244274809155	0.38167938931297707	-0.06146926536731634	0.46926536731634183	0.05547226386806597	
1.7089494804391194E12	2.9130434782608696	-6.108695652173913	4.913043478260869	3942.8571428571427	128.0	128.0	5.053706771577212	6.669519742670029	11.72322651424724	483.1329105058802	592.0558985538362	-4.244274809160305	7.099236641221374	0.6564885496183206	-0.06296851574212893	0.4707646176911544	0.05997001499250375	
1.7089494804586516E12	3.0217391304347827	-6.076086956521739	4.684782608695652	3917.948717948718	128.0	128.0	4.651412326265851	5.852165323753991	10.503577650019842	483.13211716796366	592.3233976749656	-3.0076335877862594	4.564885496183206	0.366412213740458	-0.05397301349325337	0.4662668665667166	0.050974512743628186	
1.7089494804781838E12	3.1956521739130435	-5.956521739130435	4.913043478260869	3942.8571428571427	128.0	128.0	4.755916566361972	5.9421009948374035	10.698017561199375	483.13226141122124	592.3701324904123	-1.4961832061068703	9.435114503816793	-0.6717557251908397	-0.05997001499250375	0.46476761619190404	0.05997001499250375	
1.708949480497716E12	2.8369565217391304	-6.141304347826087	4.989130434782608	3941.391941391941	128.0	128.0	4.758440823369125	6.024175408384253	10.782616231753378	483.1347856682284	592.3156806606867	-10.244274809160306	1.66412213740458	0.2900763358778626	-0.05247376311844078	0.46026986506746626	0.05697151424287856	
1.7089494805172483E12	2.9891304347826084	-6.239130434782608	4.83695652173913	3934.065934065934	128.0	128.0	4.7826736906377905	6.0312433280042805	10.813917018642071	483.13586749266	592.3130842820507	-1.4198473282442747	7.633587786259541	0.6564885496183206	-0.05397301349325337	0.4587706146926537	0.050974512743628186	
1.7089494805367805E12	3.043478260869565	-5.978260869565217	4.804347826086956	3941.391941391941	128.0	128.0	4.78490946112984	6.046028261903317	10.830937723033157	483.13254989773634	592.3083242545515	0.6106870229007634	4.519083969465648	0.3511450381679389	-0.0704647676161919	0.46476761619190404	0.06446776611694152	
1.7089494805563127E12	3.0	-5.956521739130435	4.83695652173913	3942.8571428571427	128.0	128.0	4.795944070332536	6.045090680729232	10.841034751061768	483.13096322190324	592.3185655258377	-7.511450381679389	6.33587786259542	0.015267175572519083	-0.05697151424287856	0.4662668665667166	0.050974512743628186	
1.708949480575845E12	2.891304347826087	-6.130434782608695	4.880434782608695	3941.391941391941	128.0	128.0	4.822484829722027	6.0278536114518175	10.850338441173845	483.12843896489613	592.3298164999267	-8.549618320610687	5.816793893129771	-0.2595419847328244	-0.06746626686656672	0.4677661169415292	0.06446776611694152	
1.7089494805953772E12	3.0	-6.228260869565217	4.826086956521739	3942.8571428571427	128.0	128.0	4.847511034907226	6.042710666979632	10.890221701886858	483.1282226000098	592.3293116485253	-2.6412213740458013	5.709923664122138	-0.030534351145038167	-0.0704647676161919	0.46026986506746626	0.041979010494752625	
1.7089494806149094E12	3.0217391304347827	-6.119565217391304	4.83695652173913	3916.4835164835163	128.0	128.0	4.892298566376993	6.020208718801585	10.912507285178577	483.1270686539494	592.3655167061706	-1.3129770992366412	6.3969465648854955	0.21374045801526717	-0.05997001499250375	0.46476761619190404	0.06446776611694152	
1.7089494806344417E12	3.0217391304347827	-6.1521739130434785	4.75	3942.8571428571427	128.0	128.0	4.937013976217982	5.998139500396193	10.935153476614175	483.1248328834573	592.4082848320347	-1.5877862595419847	6.3969465648854955	0.7938931297709924	-0.06596701649175413	0.46176911544227883	0.047976011994003	
1.7089494806539739E12	3.0	-6.0978260869565215	4.728260869565217	3942.8571428571427	128.0	128.0	4.932975165006538	6.033190611981227	10.966165776987765	483.1229577211092	592.4413886596428	-0.2595419847328244	5.679389312977099	0.8091603053435115	-0.05997001499250375	0.4707646176911544	0.041979010494752625	
