Shimmer_6D72_TimestampSync_Unix_CAL,Shimmer_6D72_Accel_LN_X_CAL,Shimmer_6D72_Accel_LN_Y_CAL,Shimmer_6D72_Accel_LN_Z_CAL,Shimmer_6D72_ECG_LA-RA_24BIT_CAL,Shimmer_6D72_ECG_LL-LA_24BIT_CAL,Shimmer_6D72_ECG_LL-RA_24BIT_CAL,Shimmer_6D72_ECG_RESP_24BIT_CAL,Shimmer_6D72_ECG_Vx-RL_24BIT_CAL
ms,m/(s^2),m/(s^2),m/(s^2),mV,mV,mV,mV,mV
1.7103257400523054E12,1.8478260869565217,-5.032608695652174,7.173913043478261,0.5197805785871242,37.789641951279876,38.309422529867,498.1073800453401,24.02515697779143
1.7103257400718374E12,1.858695652173913,-5.0,7.184782608695652,0.5056447393470692,37.814668156465075,38.320312895812144,498.115457667763,23.898944127433793
1.7103257400913691E12,1.826086956521739,-5.021739130434782,7.217391304347826,0.5199248218446758,37.795483803210715,38.31540862505539,498.1245449929887,24.204234982041715
1.7103257401109011E12,1.7934782608695652,-5.021739130434782,7.141304347826087,0.5244684844575506,37.83904526699129,38.36351375144884,498.10146607178046,23.8196824574092
1.7103257401304329E12,1.8152173913043477,-5.043478260869565,7.228260869565217,0.5228818086244832,37.92039846425038,38.443280272874865,498.12216497923913,23.0329076090941
1.7103257401499648E12,1.8369565217391304,-5.065217391304348,7.293478260869565,0.5285072956689949,37.8968146916407,38.425321987309694,498.1023315313258,22.81769666882714
1.7103257401694966E12,1.8695652173913042,-5.130434782608695,7.293478260869565,0.5215114976777432,37.78581950495476,38.3073310026325,498.1136546270436,23.359041614418224
1.7103257401890283E12,1.8152173913043477,-5.076086956521739,7.228260869565217,0.49432164362927006,37.77932855836494,38.27365020199421,498.1169722219673,24.042538290326394
1.7103257402085603E12,1.75,-5.032608695652174,7.184782608695652,0.4917973866221174,37.79317591108989,38.28497329771201,498.11798192477016,25.0461828763703
1.710325740228092E12,1.75,-4.945652173913043,7.1521739130434785,0.4829264262826951,37.79750320881644,38.28042963509913,498.1295213853743,25.51309830106477
1.710325740247624E12,1.75,-4.913043478260869,7.1521739130434785,0.520213308359779,37.69465776618216,38.21487107454194,498.1329832235555,25.694700562322208
1.7103257402671558E12,1.7717391304347825,-4.880434782608695,7.184782608695652,0.6926561227626947,38.655317861475694,39.347973984238386,498.12577106067795,25.750089973222018
1.7103257402866877E12,1.7826086956521738,-4.891304347826087,7.217391304347826,0.26273909363020587,38.8793276404533,39.14206673408351,498.12692500673836,25.67154951948518
1.7103257403062195E12,1.7717391304347825,-4.956521739130435,7.380434782608695,0.32937947861903655,37.94989621041968,38.27927568903872,498.13997902154676,26.100889575587463
1.7103257403257515E12,1.7065217391304348,-5.0,7.173913043478261,0.48451310211576254,37.91837905864466,38.40289216076042,498.1249777227614,26.400338578264545
1.7103257403452832E12,1.7282608695652173,-4.891304347826087,7.141304347826087,0.5031204823399166,37.88253460914309,38.38565509148301,498.12548257416285,26.083724627938825
1.7103257403648152E12,1.7608695652173914,-5.043478260869565,7.173913043478261,0.48891252147108577,37.90878688201748,38.397699403488566,498.13500262916125,26.240661292154943
1.710325740384347E12,1.8152173913043477,-5.010869565217392,7.239130434782608,0.499875009045006,37.896381961868045,38.39625697091305,498.1324062505253,26.567444392138054
1.710325740403879E12,1.8369565217391304,-5.0,7.304347826086956,0.5244684844575506,37.91188811205484,38.43635659651239,498.13139654772243,26.98812985278724
1.7103257404234106E12,1.8478260869565217,-5.043478260869565,7.304347826086956,0.5176169297238505,37.95047318344989,38.46809011317374,498.1458208734776,26.94665991624116
1.7103257404429426E12,1.8152173913043477,-5.108695652173913,7.282608695652174,0.5528122845664364,37.98941886298881,38.54223114755525,498.15043665771924,26.474119004502178
1.7103257404624744E12,1.8369565217391304,-5.021739130434782,7.239130434782608,0.596734356490893,38.024614217831406,38.6213485743223,498.16024519923275,25.83757350892705
1.7103257404820063E12,1.8478260869565217,-5.010869565217392,7.260869565217391,0.6527728620496824,38.10026980641721,38.75304266846689,498.16377915904275,25.46319013395192
