Shimmer_6D72_TimestampSync_Unix_CAL,Shimmer_6D72_Accel_LN_X_CAL,Shimmer_6D72_Accel_LN_Y_CAL,Shimmer_6D72_Accel_LN_Z_CAL,Shimmer_6D72_ECG_LA-RA_24BIT_CAL,Shimmer_6D72_ECG_LL-LA_24BIT_CAL,Shimmer_6D72_ECG_LL-RA_24BIT_CAL,Shimmer_6D72_ECG_RESP_24BIT_CAL,Shimmer_6D72_ECG_Vx-RL_24BIT_CAL
ms,m/(s^2),m/(s^2),m/(s^2),mV,mV,mV,mV,mV
1.7089478506880144E12,1.8369565217391304,-6.380434782608695,2.9891304347826084,1.152431506208361,30.24449351364297,31.39692501985133,482.32240764169785,583.8479523477498
1.708947850707546E12,1.8804347826086956,-6.467391304347826,2.7282608695652173,1.1392332481423912,30.26331725875345,31.402550506895842,482.32240764169785,583.8312922515025
1.7089478507270776E12,1.9021739130434783,-6.478260869565217,2.641304347826087,1.138295666968306,30.286828909734357,31.425124576702665,482.32211915518275,583.8555972404
1.7089478507466094E12,1.9130434782608696,-6.380434782608695,2.5760869565217392,1.125169530531112,30.310412682344044,31.435582212875154,482.32190279029646,583.8475196179771
1.7089478507661409E12,1.8695652173913042,-6.434782608695652,2.7391304347826084,1.1323816934086912,30.329669157227176,31.46205085063587,482.3331537643855,583.8620881869898
1.7089478507856726E12,1.8152173913043477,-6.489130434782608,2.891304347826087,1.145579951474661,30.357147497790756,31.502727449265418,482.3356780213926,583.8488178072951
1.708947850805204E12,1.8369565217391304,-6.576086956521739,2.75,1.1551000064730652,30.364359660668335,31.5194596671414,482.3392841028314,583.8707427824429
1.7089478508247358E12,1.8695652173913042,-6.565217391304348,2.6739130434782608,1.1729140487806855,30.352026862147675,31.52494091092836,482.3407986570357,583.9040629749373
1.7089478508442673E12,1.8804347826086956,-6.5,2.608695652173913,1.2007529974881408,30.358373565479944,31.559126562968085,482.3379859135134,583.9160351653142
1.708947850863799E12,1.8804347826086956,-6.445652173913043,2.6630434782608696,1.200320267715486,30.3978240964203,31.598144364135788,482.34065441377817,583.9073805698611
1.7089478508833308E12,1.9021739130434783,-6.4021739130434785,2.6630434782608696,1.1688031159404655,30.385563419528417,31.554366535468883,482.3340192239308,583.8733391610789
1.7089478509028623E12,1.9130434782608696,-6.391304347826087,2.8478260869565215,1.138944761627288,30.384409473468004,31.523354235095294,482.3353895348775,583.8584099839222
1.708947850922394E12,1.8695652173913042,-6.423913043478261,2.9456521739130435,1.1218519356074257,30.377557918734304,31.49940985434173,482.34216896798245,583.8542269294533
1.7089478509419255E12,1.891304347826087,-6.510869565217391,2.793478260869565,1.1284150038260228,30.363133592979146,31.49154859680517,482.3369040890818,583.8775943371767
1.7089478509614573E12,1.891304347826087,-6.510869565217391,2.75,1.1097355019730928,30.370201512599177,31.47993701457227,482.342962305899,583.8959853525145
1.7089478509809888E12,1.891304347826087,-6.478260869565217,2.7391304347826084,1.1225010302664078,30.364648147183438,31.487149177449847,482.3434671573004,583.9101933133833
1.7089478510005205E12,1.858695652173913,-6.467391304347826,2.8260869565217392,1.1181016109110846,30.39969925876847,31.517800869679558,482.3343077104459,583.8896386491822
1.708947851020052E12,1.891304347826087,-6.434782608695652,2.869565217391304,1.1178852460247573,30.409363557024427,31.527248803049186,482.3405101705206,583.8941101901663
1.7089478510395837E12,1.9021739130434783,-6.478260869565217,2.858695652173913,1.1088700424277833,30.409002948880552,31.517872991308334,482.3384186432861,583.8757191748284
1.7089478510591155E12,1.8804347826086956,-6.489130434782608,2.8043478260869565,1.1001433253459127,30.403810191608695,31.503953516954606,482.3379859135134,583.879108891381
1.708947851078647E12,1.9021739130434783,-6.489130434782608,2.793478260869565,1.0896135675446472,30.44088070879945,31.530494276344097,482.34685687385286,583.8902877438412
1.7089478510981787E12,1.891304347826087,-6.467391304347826,2.858695652173913,1.0984124062552938,30.46194022440198,31.560352630657274,482.3419526030961,583.8915138115303
1.7089478511177102E12,1.891304347826087,-6.423913043478261,2.8478260869565215,1.1186064623125151,30.483720956292267,31.602327418604784,482.35053507692044,583.8654779035423
1.708947851137242E12,1.9021739130434783,-6.434782608695652,2.858695652173913,1.121419205834771,30.516680540642803,31.638099746477575,482.35406903673044,583.8542269294533
1.7089478511567734E12,1.891304347826087,-6.391304347826087,2.9456521739130435,1.1049754744738907,30.42443697743857,31.52941245191246,482.3526266041549,583.8605015111568
1.7089478511763052E12,1.9021739130434783,-6.445652173913043,2.902173913043478,1.087305675423822,30.372942134492654,31.460247809916474,482.35551146930595,583.8657663900574
1.7089478511958367E12,1.9130434782608696,-6.489130434782608,2.8478260869565215,1.0749728769031617,30.363710566009352,31.438683442912513,482.357747239798,583.8661269982013
1.7089478512153684E12,1.891304347826087,-6.434782608695652,2.880434782608696,0.9846765976758717,30.412681151948114,31.397357749623986,482.3507514418068,583.9439462356504
1.7089478512349001E12,1.8695652173913042,-6.445652173913043,2.891304347826087,1.5427537611429407,31.05932367555186,32.6020774366948,482.3550066179045,583.884229527024
1.7089478512544316E12,1.9021739130434783,-6.413043478260869,2.869565217391304,1.500202000165224,30.76182195685172,32.26202395701694,482.354213279988,583.7016175629637
1.7089478512739634E12,1.8804347826086956,-6.423913043478261,2.8478260869565215,1.0730977145549911,30.149509328545257,31.222607043100247,482.35623268559374,583.9959459299977
1.7089478512934949E12,1.967391304347826,-6.391304347826087,2.717391304347826,1.0718716468658027,30.31611029101733,31.387981937883133,482.34952537411755,583.8889895545232
1.7089478513130266E12,1.8043478260869565,-6.369565217391304,3.25,1.0591061185724877,30.403882313237467,31.462988431809954,482.3506071985492,583.8350425761989
1.708947851332558E12,1.8804347826086956,-6.413043478260869,3.1304347826086953,1.06523645701843,30.395155596155597,31.460392053174026,482.3555835909347,583.8344656031687
1.7089478513520898E12,1.8804347826086956,-6.413043478260869,2.6630434782608696,1.0766316743650048,30.40820961096402,31.484841285329022,482.3578193614268,583.8458608205153
1.7089478513716213E12,1.9021739130434783,-6.391304347826087,3.0869565217391304,1.074179538986628,30.41657571990201,31.490755258888637,482.3598387670325,583.8423268607053
1.708947851391153E12,1.8695652173913042,-6.489130434782608,3.0652173913043477,1.0826177695533956,30.46727722493139,31.549894994484784,482.3589733074872,583.8413892795312
1.7089478514106848E12,1.8804347826086956,-6.510869565217391,2.9130434782608696,1.0981239197401906,30.463959630007704,31.562083549747893,482.36063210494905,583.8453559691138
1.7089478514302163E12,1.858695652173913,-6.521739130434782,3.0,1.1100961101169717,30.476148185270812,31.586244295387782,482.35918967237353,583.8454280907426
1.708947851449748E12,1.891304347826087,-6.510869565217391,2.9130434782608696,1.1445702486718,30.459415967394825,31.603986216066627,482.3560163207074,583.8782434318356
1.7089478514692795E12,1.891304347826087,-6.413043478260869,2.858695652173913,1.1672164401073981,30.465113576068113,31.632330016175512,482.35197750949595,583.8643239574819
1.7089478514888113E12,1.9021739130434783,-6.304347826086956,2.9456521739130435,1.1538739387838768,30.479970631595926,31.633844570379804,482.35724238839657,583.8390813874104
1.7089478515083428E12,1.9130434782608696,-6.293478260869565,3.043478260869565,1.09761906833876,30.48970705148066,31.58732611981942,482.35291509067,583.8051842218857
1.7089478515278745E12,1.9130434782608696,-6.369565217391304,3.0,1.0764874311074533,30.463743265121376,31.54023069622883,482.34786657665575,583.8114588035893
1.708947851547406E12,1.8695652173913042,-6.5,3.0217391304347827,1.0639382677004656,30.464464481409134,31.5284027491096,482.34700111711044,583.8079248437792
1.7089478515669377E12,1.9021739130434783,-6.467391304347826,2.9239130434782608,1.0575915643681961,30.44794862841948,31.505540192787674,482.3428180626414,583.8147042768842
1.7089478515864695E12,1.967391304347826,-6.543478260869565,2.902173913043478,1.0539133613006308,30.448381358192133,31.502294719492763,482.34938113086,583.8394419955542
1.708947851606001E12,1.9130434782608696,-6.445652173913043,2.8369565217391304,1.0726649847823364,30.45480018315318,31.527465167935514,482.34779445502693,583.8198249125272
1.7089478516255327E12,1.9130434782608696,-6.413043478260869,2.8260869565217392,1.0733862010700943,30.463815386750152,31.537201587820245,482.3412313868084,583.826315859117
1.7089478516450642E12,1.8695652173913042,-6.4021739130434785,3.119565217391304,1.081463823492983,30.467565711446493,31.549029534939475,482.3393562244602,583.8158582229446
1.708947851664596E12,1.9456521739130435,-6.489130434782608,2.9782608695652173,1.0743237822441796,30.47427302292264,31.54859680516682,482.3392841028314,583.8139830605963
1.7089478516841274E12,1.934782608695652,-6.554347826086956,2.9130434782608696,1.0784347150843996,30.477806982732655,31.556241697817054,482.3372646972257,583.8208346153301
1.7089478517036592E12,1.934782608695652,-6.543478260869565,2.9239130434782608,1.0777134987966417,30.50788170193216,31.5855952007288,482.3341634671883,583.8245849400264
1.7089478517231907E12,1.9239130434782608,-6.510869565217391,2.934782608695652,1.0885317431130104,30.53629762366982,31.62482936678283,482.33776954862714,583.8304267919573
1.7089478517427224E12,1.9130434782608696,-6.423913043478261,2.9239130434782608,1.0914887298928178,30.58598942589634,31.677478155789156,482.3293313180603,583.8109539521878
1.7089478517622542E12,1.9130434782608696,-6.380434782608695,2.934782608695652,1.0932196489834367,30.50802594518971,31.601245594173147,482.3257973582503,583.8390813874104
1.7089478517817856E12,1.858695652173913,-6.4021739130434785,2.9456521739130435,1.0697801196313048,30.455882007584815,31.52566212721612,482.33618287279404,583.8499717533555
1.7089478518013174E12,1.891304347826087,-6.445652173913043,2.9130434782608696,1.0658134300486364,30.42292242323428,31.488735853282915,482.3351010483624,583.8636748628229
1.7089478518208489E12,1.891304347826087,-6.467391304347826,2.891304347826087,0.9662134607092692,30.411599327516477,31.377812788225746,482.3338749806732,583.8773779722903
1.7089478518403806E12,1.8804347826086956,-6.478260869565217,2.9130434782608696,1.3400198626541928,30.979557154125832,32.31957701678002,482.32608584476543,583.9068035968309
1.708947851859912E12,1.8695652173913042,-6.478260869565217,2.902173913043478,1.8269129785195566,30.959795827841265,32.78670880636082,482.33106223715095,583.7870095714343
1.7089478518794438E12,1.891304347826087,-6.456521739130435,2.8260869565217392,1.2450356775564764,30.2768761249633,31.521911802519778,482.334596196961,583.894542919939
