Shimmer_6D72_TimestampSync_Unix_CAL,Shimmer_6D72_Accel_LN_X_CAL,Shimmer_6D72_Accel_LN_Y_CAL,Shimmer_6D72_Accel_LN_Z_CAL,Shimmer_6D72_ECG_LA-RA_24BIT_CAL,Shimmer_6D72_ECG_LL-LA_24BIT_CAL,Shimmer_6D72_ECG_LL-RA_24BIT_CAL,Shimmer_6D72_ECG_RESP_24BIT_CAL,Shimmer_6D72_ECG_Vx-RL_24BIT_CAL
ms,m/(s^2),m/(s^2),m/(s^2),mV,mV,mV,mV,mV
1.7089450419773232E12,1.826086956521739,-6.315217391304348,3.7391304347826084,3.284346852820737,0.9871287330542486,4.2714755858749855,484.8766672464213,599.3892257677586
1.708945041996855E12,1.826086956521739,-6.315217391304348,3.7391304347826084,3.3431981019017822,0.9182525775733685,4.261450679475151,484.8781096789968,599.3977361199542
1.708945042016387E12,1.8152173913043477,-6.3478260869565215,3.7282608695652173,3.342044155841369,0.9180362126870407,4.26008036852841,484.87320540824004,599.4001882553325
1.7089450420359187E12,1.7934782608695652,-6.369565217391304,3.75,3.351780575726101,0.9284938488595307,4.280274424585632,484.87551330036086,599.3864130242364
1.7089450420554507E12,1.826086956521739,-6.380434782608695,3.782608695652174,3.2832650283891,1.009270073088416,4.292535101477516,484.8771720978227,599.5350557011433
1.7089450420749827E12,1.8152173913043477,-6.4021739130434785,3.717391304347826,2.4274697813355663,1.8186189912103403,4.246088772545907,484.8840957741852,599.409996796846
1.7089450420945144E12,1.8043478260869565,-6.358695652173913,3.7391304347826084,3.180131099239719,1.0736746875851972,4.253805786824916,484.8728448000962,599.1766112061276
1.7089450421140464E12,1.8369565217391304,-6.4021739130434785,3.652173913043478,3.205229426053694,1.0257138044492966,4.230943230502991,484.8755854219896,599.4528370443388
1.7089450421335784E12,1.7717391304347825,-6.33695652173913,3.8260869565217392,3.3058390981959223,1.041508441151195,4.347347539347117,484.8765951247925,599.4648092347156
1.70894504215311E12,1.7826086956521738,-6.3478260869565215,3.684782608695652,3.298049962288137,1.0516054691798056,4.3496554314679425,484.8755854219896,599.468559559412
1.708945042172642E12,1.8043478260869565,-6.3478260869565215,3.684782608695652,3.2927850833875043,1.0650922137608783,4.357877297148383,484.8757296652472,599.4782959792967
1.7089450421921738E12,1.8478260869565217,-6.3478260869565215,3.6956521739130435,3.2699225270655785,1.0836274723562567,4.353549999421835,484.8724841919523,599.5051252252014
1.7089450422117058E12,1.7934782608695652,-6.315217391304348,3.760869565217391,3.2692013107778206,1.0928590408395578,4.362060351617378,484.8730611649825,599.5136355773968
1.7089450422312378E12,1.8152173913043477,-6.380434782608695,3.7282608695652173,3.2350877803668716,1.115216745760053,4.350304526126925,484.8725563135811,599.5485424457244
1.7089450422507695E12,1.7826086956521738,-6.4021739130434785,3.7065217391304346,3.19982030389551,1.1323816934086914,4.332201997304201,484.8735660163839,599.5713328804175
1.7089450422703015E12,1.826086956521739,-6.413043478260869,3.684782608695652,3.1458733255712183,1.1537296955263252,4.2996030210975436,484.87320540824004,599.6708607281281
1.7089450422898335E12,1.8369565217391304,-6.4021739130434785,3.7065217391304346,3.1205586338709157,1.160148520487371,4.280707154358287,484.8737102596415,599.6990602849794
1.7089450423093652E12,1.7934782608695652,-6.369565217391304,3.7065217391304346,3.10267246993452,1.1671443184786225,4.269816788413142,484.87407086778535,599.69018932464
1.7089450423288972E12,1.7934782608695652,-6.358695652173913,3.652173913043478,3.18748750537485,1.1289198552274526,4.316407360602303,484.8725563135811,599.5448642426568
1.708945042348429E12,1.8043478260869565,-6.3478260869565215,3.6739130434782608,3.2472042140012043,1.0826898911821718,4.329894105183376,484.8754411787321,599.4724541273658
1.708945042367961E12,1.8152173913043477,-6.369565217391304,3.7282608695652173,3.297689354144258,1.0279495749413465,4.3256389290856045,484.8736381380127,599.4187956355566
1.708945042387493E12,1.8152173913043477,-6.391304347826087,3.6630434782608696,3.3111760987253307,1.0120828166106728,4.3232589153360035,484.8729890433537,599.4019191744231
1.7089450424070247E12,1.8695652173913042,-6.4021739130434785,3.7065217391304346,3.3233646539884396,1.0088373433157618,4.332201997304201,484.8741429894141,599.3967264171513
1.7089450424265566E12,1.8369565217391304,-6.413043478260869,3.684782608695652,3.3169458290273943,1.0059524781647302,4.3228983071921245,484.8752969354745,599.3930482140837
1.7089450424460886E12,1.8369565217391304,-6.315217391304348,3.6739130434782608,3.3188931130043406,1.0045100455892144,4.323403158593555,484.87508057058824,599.4141077296863
1.7089450424656204E12,1.7934782608695652,-6.3478260869565215,3.684782608695652,3.322931924215785,1.0082603702855555,4.33119229450134,484.87421511104293,599.4069676884375
1.7089450424851523E12,1.7934782608695652,-6.326086956521739,3.641304347826087,3.3250234514502828,1.0034282211575776,4.32845167260786,484.87933574668597,599.3949954980607
1.708945042504684E12,1.8043478260869565,-6.358695652173913,3.7065217391304346,3.331875006183983,0.9937639229016217,4.3256389290856045,484.88034544948886,599.3851869565472
1.708945042524216E12,1.8152173913043477,-6.4021739130434785,3.7282608695652173,3.330432573608467,0.9955669636210165,4.3259995372294835,484.8763066382774,599.381364510222
