Shimmer_6D72_TimestampSync_Unix_CAL,Shimmer_6D72_Accel_LN_X_CAL,Shimmer_6D72_Accel_LN_Y_CAL,Shimmer_6D72_Accel_LN_Z_CAL,Shimmer_6D72_ECG_LA-RA_24BIT_CAL,Shimmer_6D72_ECG_LL-LA_24BIT_CAL,Shimmer_6D72_ECG_LL-RA_24BIT_CAL,Shimmer_6D72_ECG_RESP_24BIT_CAL,Shimmer_6D72_ECG_Vx-RL_24BIT_CAL
ms,m/(s^2),m/(s^2),m/(s^2),mV,mV,mV,mV,mV
1.7089518828393809E12,2.5217391304347827,-6.478260869565217,2.130434782608696,-1.2542672460397777,6.63180013082029,5.377532884780512,477.89435599975064,595.8194936298721
1.7089518828589126E12,2.5543478260869565,-6.467391304347826,2.152173913043478,-1.2575127193346882,6.653436619453028,5.39592390011834,477.8929856888039,595.8135075346837
1.708951882878444E12,2.543478260869565,-6.521739130434782,2.1630434782608696,-1.2622006252051146,6.651561457104857,5.389360831899743,477.8929135671751,595.8318985500215
1.7089518828979758E12,2.5760869565217392,-6.5,2.0869565217391304,-1.2576569625922398,6.6768040271763835,5.419147064584144,477.8929856888039,595.8376682803236
1.7089518829175073E12,2.5652173913043477,-6.478260869565217,2.032608695652174,-1.2384726093378795,6.658268768581006,5.419796159243126,477.8913268913421,595.8692575537274
1.708951882937039E12,2.5543478260869565,-6.467391304347826,2.119565217391304,-1.238616852595431,6.6887762175531655,5.4501593649577345,477.8906056750543,595.86615632369
1.7089518829565708E12,2.5869565217391304,-6.510869565217391,2.1847826086956523,-1.224192526840273,6.667428215435532,5.443235688595259,477.8901729452817,595.8922643533068
1.7089518829761023E12,2.5978260869565215,-6.532608695652174,2.0652173913043477,-1.2025560382075355,6.722312774933908,5.5197567367263725,477.88901899922126,595.9144778149698
1.708951882995634E12,2.619565217391304,-6.521739130434782,2.0543478260869565,-1.1750055760151836,6.742290466104802,5.567284890089619,477.88901899922126,595.9233487753093
1.7089518830151658E12,2.5652173913043477,-6.478260869565217,2.0217391304347827,-1.1690916024555686,6.803882337079328,5.634790734623759,477.88873051270616,595.9254403025437
1.7089518830346973E12,2.532608695652174,-6.434782608695652,2.0652173913043477,-1.1787559007115247,6.773447009735944,5.594691109024419,477.88952385062265,595.907337773721
1.708951883054229E12,2.543478260869565,-6.434782608695652,2.1630434782608696,-1.2328471222933677,6.772870036705737,5.540022914412369,477.88844202619106,595.8706278646741
1.7089518830737605E12,2.5978260869565215,-6.456521739130435,2.0652173913043477,-1.2598927330842893,6.768831225494293,5.508938492410004,477.8869274719867,595.8466113622918
1.7089518830932922E12,2.5869565217391304,-6.445652173913043,2.032608695652174,-1.292419587662171,6.775177928826563,5.482758341164391,477.8873602017594,595.8444477134285
1.708951883112824E12,2.608695652173913,-6.489130434782608,2.0978260869565215,-1.298622047736889,6.7443098717105245,5.4456878239736355,477.8876486882745,595.8480537948673
1.7089518831323555E12,2.543478260869565,-6.478260869565217,2.130434782608696,-1.2956650609570814,6.7145236390261225,5.418858578069041,477.8885862694486,595.8639926748267
1.7089518831518872E12,2.5652173913043477,-6.510869565217391,2.010869565217391,-1.3017953994030238,6.771211239243894,5.46941583984087,477.88750444501693,595.8489192544126
1.708951883171419E12,2.5760869565217392,-6.5,2.0652173913043477,-1.3094402920532575,6.779721591439437,5.47028129938618,477.8888026343349,595.8528859439953
