Shimmer_6D72_TimestampSync_Unix_CAL,Shimmer_6D72_Accel_LN_X_CAL,Shimmer_6D72_Accel_LN_Y_CAL,Shimmer_6D72_Accel_LN_Z_CAL,Shimmer_6D72_ECG_LA-RA_24BIT_CAL,Shimmer_6D72_ECG_LL-LA_24BIT_CAL,Shimmer_6D72_ECG_LL-RA_24BIT_CAL,Shimmer_6D72_ECG_RESP_24BIT_CAL,Shimmer_6D72_ECG_Vx-RL_24BIT_CAL
ms,m/(s^2),m/(s^2),m/(s^2),mV,mV,mV,mV,mV
1.7089462575199028E12,2.3152173913043477,-6.510869565217391,3.2282608695652173,13.502106488002122,26.34235278872881,39.84445927673093,483.2964823599437,582.031713370289
1.7089462575394346E12,2.3152173913043477,-6.456521739130435,3.2717391304347827,13.494966446753317,26.344300072705757,39.83926651945907,483.29684296808756,582.0322182216905
1.7089462575589663E12,2.3043478260869565,-6.456521739130435,3.2391304347826084,13.48155182380102,26.339540045206554,39.821091869007574,483.2966266032013,582.0270254644187
1.7089462575784983E12,2.3043478260869565,-6.369565217391304,3.260869565217391,13.48515790523981,26.33312122024551,39.81827912548532,483.2958332652847,582.0237799911237
1.70894625759803E12,2.3043478260869565,-6.391304347826087,3.2391304347826084,13.489629446223908,26.32468298967874,39.81431243590265,483.294462954338,582.0293333565395
1.7089462576175618E12,2.3043478260869565,-6.413043478260869,3.293478260869565,13.484364567323276,26.327063003428343,39.81142757075162,483.29453507596673,582.0278188023351
1.7089462576370935E12,2.3043478260869565,-6.434782608695652,3.2717391304347827,13.490855513913097,26.317470826801163,39.80832634071426,483.2941023461941,582.0266648562747
1.7089462576566255E12,2.3152173913043477,-6.445652173913043,3.260869565217391,13.484436688952051,26.322086611042813,39.806523299994865,483.29316476502004,582.0329394379783
1.7089462576761572E12,2.3260869565217392,-6.456521739130435,3.25,13.504342258494171,26.309393204378274,39.813735462872444,483.2913617243006,582.0255109102143
1.708946257695689E12,2.3043478260869565,-6.456521739130435,3.282608695652174,13.503981650350292,26.31393686699115,39.81791851734144,483.2936696164214,582.0151253956706
1.7089462577152207E12,2.3369565217391304,-6.434782608695652,3.282608695652174,13.501529514971915,26.316749610513405,39.81827912548532,483.2913617243006,582.014981152413
