Shimmer_6D72_TimestampSync_Unix_CAL,Shimmer_6D72_Accel_LN_X_CAL,Shimmer_6D72_Accel_LN_Y_CAL,Shimmer_6D72_Accel_LN_Z_CAL,Shimmer_6D72_ECG_LA-RA_24BIT_CAL,Shimmer_6D72_ECG_LL-LA_24BIT_CAL,Shimmer_6D72_ECG_LL-RA_24BIT_CAL,Shimmer_6D72_ECG_RESP_24BIT_CAL,Shimmer_6D72_ECG_Vx-RL_24BIT_CAL
ms,m/(s^2),m/(s^2),m/(s^2),mV,mV,mV,mV,mV
1.710401484467533E12,2.782608695652174,-6.282608695652174,4.239130434782608,-17.740189759753914,-14.358190221570762,-32.098379981324676,484.779303047574,446.7126419201663
1.7104014844870647E12,2.8043478260869565,-6.271739130434782,4.282608695652174,-17.749204963350888,-14.341602246952323,-32.09080721030321,484.779303047574,446.7337014357688
1.7104014845065967E12,2.8043478260869565,-6.239130434782608,4.260869565217392,-17.720933284870778,-14.303738391845034,-32.02467167671581,484.7785818312862,446.7416348149341
1.7104014845261284E12,2.8043478260869565,-6.217391304347826,4.293478260869565,-17.69504162014027,-14.197358989400744,-31.892400609541014,484.77822122314234,446.76276645216547
1.7104014845456604E12,2.8152173913043477,-6.25,4.260869565217392,-17.623496964394686,-14.243228345302146,-31.866725309696832,484.7798800206042,446.75620338394685
1.7104014845651924E12,2.793478260869565,-6.217391304347826,4.293478260869565,-17.659197170638702,-14.356098694336257,-32.01529586497496,484.78052911526316,446.80719337549135
1.710401484584724E12,2.7717391304347827,-6.206521739130435,4.260869565217392,-17.69742163388987,-14.409396578001573,-32.106818211891444,484.7771393987107,446.82832501272264
1.710401484604256E12,2.793478260869565,-6.239130434782608,4.217391304347826,-17.717399325060764,-14.40139107720746,-32.118790402268225,484.7784375880287,446.83726809469084
1.7104014846237878E12,2.793478260869565,-6.228260869565217,4.239130434782608,-17.68595429491452,-14.426128795877556,-32.112083090792076,484.77750000685455,446.86315975942136
1.7104014846433198E12,2.8152173913043477,-6.195652173913043,4.239130434782608,-17.7366557999439,-14.403482604441958,-32.14013840438586,484.77750000685455,446.95215784933066
1.7104014846628516E12,2.793478260869565,-6.195652173913043,4.217391304347826,-17.10083152065653,-13.757633418754747,-30.858464939411277,484.774470898446,446.4005716324534
1.7104014846823835E12,2.7717391304347827,-6.206521739130435,4.239130434782608,-17.16956343287986,-13.543937032692078,-30.713500465571936,484.77663454730924,446.1175663611372
1.7104014847019153E12,2.8260869565217392,-6.173913043478261,4.065217391304348,-17.571136661903463,-14.365330262819558,-31.93646692472302,484.774470898446,446.84534571711373
1.7104014847214473E12,2.8043478260869565,-6.358695652173913,4.391304347826087,-17.61707813943364,-14.333236138014332,-31.950314277447973,484.7791588043164,446.9091733585803
